BR_code,date_time,start_wt,end_wt,diff_wt
BR7-03134,2015-07-28 05:00,4720,4862,142
BR7-03134,2015-07-29 05:09,4697,4854,157
BR7-03134,2015-07-30 05:13,4672,4852,180
BR7-03134,2015-07-31 05:14,4620,4850,230
BR7-03134,2015-08-01 05:00,4614,4856,242
BR7-03134,2015-08-02 04:59,4659,4851,192
BR7-03134,2015-08-03 05:01,4532,4854,322
BR7-03134,2015-08-04 05:01,4534,4845,311
BR7-03134,2015-08-05 05:40,4540,4849,309
BR7-03134,2015-08-06 05:36,4543,4847,304
BR7-03134,2015-08-07 05:02,4492,4829,337
BR7-03134,2015-08-08 05:03,4517,4517,350
BR7-03134,2015-08-09 05:03,4579,4687,308
BR7-03134,2015-08-10 12:15,4344,4846,652
BR7-03134,2015-08-11 05:03,4781,4861,80
BR7-03134,2015-08-12 05:10,4472,4850,378
BR7-03134,2015-08-13 05:01,4485,4849,364
BR7-03134,2015-08-14 05:01,4507,4856,349
BR7-03134,2015-08-15 05:00,4537,4856,319
BR7-03134,2015-08-16 14:08,4316,4848,532
BR7-03134,2015-08-17 04:55,4714,4859,145
BR7-03134,2015-08-18 09:40,4437,4834,397
BR7-03134,2015-08-19 04:58,4592,4852,260
BR7-03134,2015-08-20 04:59,4557,4839,282
BR7-03134,2015-08-21 10:53,4427,4426,-1
BR7-03134,2015-08-21 16:03,4316,4846,530
BR7-03134,2015-08-22 04:54,4761,4856,95
BR7-03134,2015-08-23 14:05,4412,4836,424
BR7-03134,2015-08-24 08:56,4571,4846,275
BR7-03134,2015-08-25 04:56,4611,4840,229
BR7-03134,2015-08-26 04:59,4554,4835,281
BR7-03134,2015-08-27 04:58,4561,4841,280
BR7-04111,2015-07-17 14:19,4857,4864,7
BR7-04111,2015-07-18 04:50,4824,4862,38
BR7-04111,2015-07-19 04:47,4787,4864,77
BR7-04111,2015-07-20 04:50,4787,4865,78
BR7-04111,2015-07-21 04:47,4790,4864,74
BR7-04111,2015-07-22 04:54,4790,4864,74
BR7-04111,2015-07-23 04:54,4787,4861,74
BR7-04111,2015-07-24 04:58,4781,4866,85
BR7-04111,2015-07-25 04:50,4791,4864,73
BR7-04111,2015-07-26 04:56,4774,4862,88
BR7-04111,2015-07-27 04:55,4778,4864,86
BR7-04111,2015-07-28 04:44,4776,4862,86
BR7-04111,2015-07-29 04:52,4755,4861,106
BR7-04111,2015-07-30 04:57,4756,4856,100
BR7-04111,2015-07-31 04:57,4752,4857,105
BR7-04111,2015-08-01 04:42,4720,4859,139
BR7-04111,2015-08-02 04:42,4727,4856,129
BR7-04111,2015-08-03 04:42,4681,4863,182
BR7-04111,2015-08-04 04:42,4673,4852,179
BR7-04111,2015-08-05 05:20,4655,4858,203
BR7-04111,2015-08-06 05:17,4643,4857,214
BR7-04111,2015-08-07 04:42,4641,4846,205
BR7-04111,2015-08-08 04:42,4595,4852,257
BR7-04111,2015-08-09 04:42,4610,4856,246
BR7-04111,2015-08-10 11:50,4466,4856,390
BR7-04111,2015-08-11 04:44,4683,4861,178
BR7-04111,2015-08-12 04:49,4553,4854,301
BR7-04111,2015-08-13 04:39,4544,4851,307
BR7-04111,2015-08-14 04:39,4537,4855,318
BR7-04111,2015-08-15 04:39,4555,4852,297
BR7-04111,2015-08-16 13:43,4302,4856,554
BR7-04111,2015-08-17 04:38,4752,4858,106
BR7-04111,2015-08-18 09:18,4461,4833,372
BR7-04111,2015-08-19 04:39,4601,4857,256
BR7-04111,2015-08-20 04:39,4535,4832,297
BR7-04111,2015-08-21 10:29,4385,4456,71
BR7-04111,2015-08-21 15:36,4324,4848,524
BR7-04111,2015-08-22 04:38,4787,4853,66
BR7-04111,2015-08-23 13:42,4317,4835,518
BR7-04111,2015-08-24 08:38,4619,4854,235
BR7-04111,2015-08-25 04:38,4621,4840,219
BR7-04111,2015-08-26 04:39,4521,4845,324
BR7-04111,2015-08-27 04:39,4528,4853,325
BR7-04112,2015-07-17 14:22,4861,4862,1
BR7-04112,2015-07-18 04:54,4822,4859,37
BR7-04112,2015-07-19 04:51,4781,4862,81
BR7-04112,2015-07-20 04:54,4783,4861,78
BR7-04112,2015-07-21 04:52,4780,4862,82
BR7-04112,2015-07-22 04:58,4783,4864,81
BR7-04112,2015-07-23 04:59,4774,4864,90
BR7-04112,2015-07-24 05:02,4770,4863,93
BR7-04112,2015-07-25 04:54,4783,4862,79
BR7-04112,2015-07-26 05:01,4767,4857,90
BR7-04112,2015-07-27 04:59,4771,4864,93
BR7-04112,2015-07-28 04:49,4777,4863,86
BR7-04112,2015-07-29 04:57,4757,4860,103
BR7-04112,2015-07-30 05:01,4753,4856,103
BR7-04112,2015-07-31 05:02,4747,4853,106
BR7-04112,2015-08-01 04:47,4724,4860,136
BR7-04112,2015-08-02 04:47,4735,4856,121
BR7-04112,2015-08-03 04:48,4699,4865,166
BR7-04112,2015-08-04 04:48,4686,4852,166
BR7-04112,2015-08-05 05:26,4671,4863,192
BR7-04112,2015-08-06 05:23,4681,4860,179
BR7-04112,2015-08-07 04:48,4656,4847,191
BR7-04112,2015-08-08 04:48,4607,4856,249
BR7-04112,2015-08-09 04:48,4614,4859,245
BR7-04112,2015-08-10 11:57,4493,4862,369
BR7-04112,2015-08-11 04:50,4693,4862,169
BR7-04112,2015-08-12 04:55,4561,4854,293
BR7-04112,2015-08-13 04:45,4511,4849,338
BR7-04112,2015-08-14 04:46,4502,4860,358
BR7-04112,2015-08-15 04:45,4536,4854,318
BR7-04112,2015-08-16 13:50,4275,4853,578
BR7-04112,2015-08-17 04:44,4695,4859,164
BR7-04112,2015-08-18 09:24,4429,4838,409
BR7-04112,2015-08-19 04:44,4632,4853,221
BR7-04112,2015-08-20 04:44,4461,4832,371
BR7-04112,2015-08-21 10:36,4327,4324,-3
BR7-04112,2015-08-21 15:44,4176,4840,664
BR7-04112,2015-08-22 04:42,4748,4858,110
BR7-04112,2015-08-23 13:48,4348,4827,479
BR7-04112,2015-08-24 08:43,4645,4848,203
BR7-04112,2015-08-25 04:44,4597,4843,246
BR7-04112,2015-08-26 04:45,4492,4846,354
BR7-04112,2015-08-27 04:44,4510,4856,346
BR7-04113,2015-07-17 14:26,4823,4863,40
BR7-04113,2015-07-18 04:57,4821,4862,41
BR7-04113,2015-07-19 04:56,4786,4862,76
BR7-04113,2015-07-20 04:58,4782,4862,80
BR7-04113,2015-07-21 04:56,4786,4865,79
BR7-04113,2015-07-22 05:03,4787,4864,77
BR7-04113,2015-07-23 05:03,4780,4863,83
BR7-04113,2015-07-24 05:06,4773,4864,91
BR7-04113,2015-07-25 04:58,4791,4863,72
BR7-04113,2015-07-26 05:05,4771,4859,88
BR7-04113,2015-07-27 05:04,4778,4866,88
BR7-04113,2015-07-28 04:53,4766,4863,97
BR7-04113,2015-07-29 05:02,4756,4861,105
BR7-04113,2015-07-30 05:06,4762,4859,97
BR7-04113,2015-07-31 05:07,4742,4857,115
BR7-04113,2015-08-01 04:52,4727,4861,134
BR7-04113,2015-08-02 04:52,4733,4857,124
BR7-04113,2015-08-03 04:53,4693,4862,169
BR7-04113,2015-08-04 04:53,4676,4851,175
BR7-04113,2015-08-05 05:31,4655,4857,202
BR7-04113,2015-08-06 05:28,4636,4856,220
BR7-04113,2015-08-07 04:53,4630,4846,216
BR7-04113,2015-08-08 04:54,4606,4850,244
BR7-04113,2015-08-09 04:54,4591,4855,264
BR7-04113,2015-08-10 12:05,4447,4847,400
BR7-04113,2015-08-11 04:55,4693,4860,167
BR7-04113,2015-08-12 05:01,4523,4850,327
BR7-04113,2015-08-13 04:52,4507,4846,339
BR7-04113,2015-08-14 04:52,4504,4858,354
BR7-04113,2015-08-15 04:51,4547,4857,310
BR7-04113,2015-08-16 13:57,4386,4857,471
BR7-04113,2015-08-17 04:48,4698,4859,161
BR7-04113,2015-08-18 09:31,4421,4837,416
BR7-04113,2015-08-19 04:50,4587,4858,271
BR7-04113,2015-08-20 04:50,4507,4840,333
BR7-04113,2015-08-21 10:43,4345,4345,0
BR7-04113,2015-08-21 15:51,4203,4852,649
BR7-04113,2015-08-22 04:47,4758,4857,99
BR7-04113,2015-08-23 13:55,4304,4837,533
BR7-04113,2015-08-24 08:48,4626,4857,231
BR7-04113,2015-08-25 04:49,4596,4846,250
BR7-04113,2015-08-26 04:50,4533,4852,319
BR7-04113,2015-08-27 04:50,4541,4853,312
BR7-04114,2015-07-17 14:29,4865,4865,0
BR7-04114,2015-07-18 05:01,4824,4862,38
BR7-04114,2015-07-19 05:00,4785,4861,76
BR7-04114,2015-07-20 05:02,4780,4863,83
BR7-04114,2015-07-21 05:00,4781,4865,84
BR7-04114,2015-07-22 05:07,4781,4864,83
BR7-04114,2015-07-23 05:07,4763,4862,99
BR7-04114,2015-07-24 05:11,4750,4863,113
BR7-04114,2015-07-25 05:03,4764,4863,99
BR7-04114,2015-07-26 05:10,4753,4860,107
BR7-04114,2015-07-27 05:08,4744,4862,118
BR7-04114,2015-07-28 04:58,4760,4863,103
BR7-04114,2015-07-29 05:06,4732,4860,128
BR7-04114,2015-07-30 05:11,4728,4855,127
BR7-04114,2015-07-31 05:12,4722,4854,132
BR7-04114,2015-08-01 04:57,4706,4859,153
BR7-04114,2015-08-02 04:57,4709,4859,150
BR7-04114,2015-08-03 04:59,4667,4863,196
BR7-04114,2015-08-04 04:59,4652,4854,202
BR7-04114,2015-08-05 05:37,4655,4860,205
BR7-04114,2015-08-06 05:34,4670,4859,189
BR7-04114,2015-08-07 04:59,4625,4845,220
BR7-04114,2015-08-08 05:00,4579,4846,267
BR7-04114,2015-08-09 05:00,4584,4856,272
BR7-04114,2015-08-10 12:11,4445,4853,408
BR7-04114,2015-08-11 05:00,4688,4860,172
BR7-04114,2015-08-12 05:08,4575,4854,279
BR7-04114,2015-08-13 04:58,4512,4852,340
BR7-04114,2015-08-14 04:59,4512,4856,344
BR7-04114,2015-08-15 04:57,4533,4857,324
BR7-04114,2015-08-16 14:05,4303,4849,546
BR7-04114,2015-08-17 04:53,4710,4862,152
BR7-04114,2015-08-18 09:37,4454,4838,384
BR7-04114,2015-08-19 04:55,4553,4853,300
BR7-04114,2015-08-20 04:56,4504,4837,333
BR7-04114,2015-08-21 10:49,4352,4348,-4
BR7-04114,2015-08-21 15:59,4194,4841,647
BR7-04114,2015-08-22 04:52,4757,4857,100
BR7-04114,2015-08-23 14:02,4354,4830,476
BR7-04114,2015-08-24 08:54,4587,4851,264
BR7-04114,2015-08-25 04:54,4557,4844,287
BR7-04114,2015-08-26 04:56,4494,4841,347
BR7-04114,2015-08-27 04:56,4490,4854,364
BR7-04121,2015-07-17 14:18,4915,4915,0
BR7-04121,2015-07-18 04:49,4874,4874,0
BR7-04121,2015-07-19 04:46,4802,4865,63
BR7-04121,2015-07-20 04:48,4792,4862,70
BR7-04121,2015-07-21 04:46,4787,4863,76
BR7-04121,2015-07-22 04:53,4789,4864,75
BR7-04121,2015-07-23 04:53,4777,4861,84
BR7-04121,2015-07-24 04:56,4763,4864,101
BR7-04121,2015-07-25 04:48,4781,4863,82
BR7-04121,2015-07-26 04:55,4763,4859,96
BR7-04121,2015-07-27 04:53,4769,4866,97
BR7-04121,2015-07-28 04:43,4779,4865,86
BR7-04121,2015-07-29 04:51,4755,4857,102
BR7-04121,2015-07-30 04:55,4751,4857,106
BR7-04121,2015-07-31 04:56,4759,4855,96
BR7-04121,2015-08-01 04:40,4727,4861,134
BR7-04121,2015-08-02 04:40,4737,4860,123
BR7-04121,2015-08-03 04:40,4704,4860,156
BR7-04121,2015-08-04 04:40,4691,4852,161
BR7-04121,2015-08-05 05:18,4697,4861,164
BR7-04121,2015-08-06 05:15,4716,4862,146
BR7-04121,2015-08-07 04:40,4684,4847,163
BR7-04121,2015-08-08 04:40,4638,4856,218
BR7-04121,2015-08-09 04:40,4649,4863,214
BR7-04121,2015-08-10 11:48,4546,4866,320
BR7-04121,2015-08-11 04:43,4720,4863,143
BR7-04121,2015-08-12 04:47,4628,4861,233
BR7-04121,2015-08-13 04:37,4588,4849,261
BR7-04121,2015-08-14 04:37,4562,4862,300
BR7-04121,2015-08-15 04:37,4591,4856,265
BR7-04121,2015-08-16 13:40,4381,4850,469
BR7-04121,2015-08-17 04:37,4714,4856,142
BR7-04121,2015-08-18 09:16,4506,4837,331
BR7-04121,2015-08-19 04:37,4608,4860,252
BR7-04121,2015-08-20 04:37,4586,4834,248
BR7-04121,2015-08-21 10:27,4398,4830,432
BR7-04121,2015-08-21 15:35,4680,4857,177
BR7-04121,2015-08-22 04:37,4767,4853,86
BR7-04121,2015-08-23 13:39,4368,4837,469
BR7-04121,2015-08-24 08:36,4590,4855,265
BR7-04121,2015-08-25 04:37,4607,4843,236
BR7-04121,2015-08-26 04:37,4527,4846,319
BR7-04121,2015-08-27 04:37,4507,4858,351
BR7-04122,2015-07-17 14:21,4935,4935,0
BR7-04122,2015-07-18 04:53,4892,4892,0
BR7-04122,2015-07-19 04:50,4818,4862,44
BR7-04122,2015-07-20 04:52,4784,4861,77
BR7-04122,2015-07-21 04:50,4785,4865,80
BR7-04122,2015-07-22 04:57,4790,4866,76
BR7-04122,2015-07-23 04:57,4784,4861,77
BR7-04122,2015-07-24 05:00,4775,4866,91
BR7-04122,2015-07-25 04:53,4785,4862,77
BR7-04122,2015-07-26 04:59,4768,4858,90
BR7-04122,2015-07-27 04:58,4780,4859,79
BR7-04122,2015-07-28 04:47,4745,4863,118
BR7-04122,2015-07-29 04:55,4748,4858,110
BR7-04122,2015-07-30 05:00,4741,4856,115
BR7-04122,2015-07-31 05:00,4728,4851,123
BR7-04122,2015-08-01 04:45,4705,4855,150
BR7-04122,2015-08-02 04:45,4703,4857,154
BR7-04122,2015-08-03 04:46,4658,4862,204
BR7-04122,2015-08-04 04:46,4643,4848,205
BR7-04122,2015-08-05 05:24,4614,4861,247
BR7-04122,2015-08-06 05:21,4589,4855,266
BR7-04122,2015-08-07 04:46,4581,4838,257
BR7-04122,2015-08-08 04:46,4535,4851,316
BR7-04122,2015-08-09 04:46,4552,4859,307
BR7-04122,2015-08-10 11:55,4427,4852,425
BR7-04122,2015-08-11 04:48,4638,4861,223
BR7-04122,2015-08-12 04:54,4509,4849,340
BR7-04122,2015-08-13 04:43,4538,4834,296
BR7-04122,2015-08-14 04:43,4354,4852,498
BR7-04122,2015-08-15 04:43,4496,4858,362
BR7-04122,2015-08-16 13:48,4252,4850,598
BR7-04122,2015-08-17 04:42,4688,4856,168
BR7-04122,2015-08-18 09:22,4425,4830,405
BR7-04122,2015-08-19 04:42,4602,4860,258
BR7-04122,2015-08-20 04:43,4492,4839,347
BR7-04122,2015-08-21 10:34,4338,4334,-4
BR7-04122,2015-08-21 15:41,4199,4837,638
BR7-04122,2015-08-22 04:41,4745,4848,103
BR7-04122,2015-08-23 13:46,4320,4755,435
BR7-04122,2015-08-24 08:42,4535,4798,263
BR7-04122,2015-08-25 04:42,4546,4802,256
BR7-04122,2015-08-26 04:43,4489,4739,250
BR7-04122,2015-08-27 04:43,4863,4863,0
BR7-04123,2015-07-17 14:24,4879,4879,0
BR7-04123,2015-07-18 04:56,4834,4862,28
BR7-04123,2015-07-19 04:54,4785,4866,81
BR7-04123,2015-07-20 04:57,4784,4863,79
BR7-04123,2015-07-21 04:54,4786,4860,74
BR7-04123,2015-07-22 05:01,4784,4864,80
BR7-04123,2015-07-23 05:02,4777,4861,84
BR7-04123,2015-07-24 05:05,4775,4863,88
BR7-04123,2015-07-25 04:57,4789,4864,75
BR7-04123,2015-07-26 05:04,4774,4859,85
BR7-04123,2015-07-27 05:02,4776,4864,88
BR7-04123,2015-07-28 04:52,4766,4861,95
BR7-04123,2015-07-29 05:00,4756,4860,104
BR7-04123,2015-07-30 05:05,4751,4862,111
BR7-04123,2015-07-31 05:06,4747,4852,105
BR7-04123,2015-08-01 04:50,4718,4859,141
BR7-04123,2015-08-02 04:50,4726,4857,131
BR7-04123,2015-08-03 04:51,4686,4862,176
BR7-04123,2015-08-04 04:51,4663,4853,190
BR7-04123,2015-08-05 05:29,4638,4858,220
BR7-04123,2015-08-06 05:26,4587,4855,268
BR7-04123,2015-08-07 04:51,4610,4844,234
BR7-04123,2015-08-08 04:52,4554,4852,298
BR7-04123,2015-08-09 04:52,4567,4859,292
BR7-04123,2015-08-10 12:02,4425,4853,428
BR7-04123,2015-08-11 04:53,4692,4863,171
BR7-04123,2015-08-12 04:59,4514,4851,337
BR7-04123,2015-08-13 04:50,4513,4843,330
BR7-04123,2015-08-14 04:50,4444,4852,408
BR7-04123,2015-08-15 04:49,4505,4855,350
BR7-04123,2015-08-16 13:55,4370,4841,471
BR7-04123,2015-08-17 04:47,4700,4850,150
BR7-04123,2015-08-18 09:28,4342,4826,484
BR7-04123,2015-08-19 04:48,4568,4852,284
BR7-04123,2015-08-20 04:48,4513,4828,315
BR7-04123,2015-08-21 10:40,4366,4358,-8
BR7-04123,2015-08-21 15:49,4207,4844,637
BR7-04123,2015-08-22 04:45,4772,4855,83
BR7-04123,2015-08-23 13:53,4292,4829,537
BR7-04123,2015-08-24 08:47,4615,4850,235
BR7-04123,2015-08-25 04:47,4600,4843,243
BR7-04123,2015-08-26 04:49,4504,4848,344
BR7-04123,2015-08-27 04:48,4513,4853,340
BR7-04124,2015-07-17 14:28,4892,4892,0
BR7-04124,2015-07-18 05:00,4840,4863,23
BR7-04124,2015-07-19 04:58,4774,4863,89
BR7-04124,2015-07-20 05:01,4771,4861,90
BR7-04124,2015-07-21 04:59,4763,4863,100
BR7-04124,2015-07-22 05:06,4766,4863,97
BR7-04124,2015-07-23 05:06,4742,4863,121
BR7-04124,2015-07-24 05:09,4724,4862,138
BR7-04124,2015-07-25 05:01,4759,4862,103
BR7-04124,2015-07-26 05:08,4720,4858,138
BR7-04124,2015-07-27 05:07,4742,4864,122
BR7-04124,2015-07-28 04:56,4759,4859,100
BR7-04124,2015-07-29 05:05,4709,4861,152
BR7-04124,2015-07-30 05:09,4713,4857,144
BR7-04124,2015-07-31 05:11,4707,4851,144
BR7-04124,2015-08-01 04:56,4680,4860,180
BR7-04124,2015-08-02 04:55,4695,4857,162
BR7-04124,2015-08-03 04:57,4641,4859,218
BR7-04124,2015-08-04 04:57,4630,4852,222
BR7-04124,2015-08-05 05:35,4649,4858,209
BR7-04124,2015-08-06 05:32,4669,4861,192
BR7-04124,2015-08-07 04:57,4619,4846,227
BR7-04124,2015-08-08 04:58,4561,4853,292
BR7-04124,2015-08-09 04:58,4572,4855,283
BR7-04124,2015-08-10 12:09,4432,4852,420
BR7-04124,2015-08-11 04:59,4686,4860,174
BR7-04124,2015-08-12 05:06,4542,4852,310
BR7-04124,2015-08-13 04:56,4448,4845,397
BR7-04124,2015-08-14 04:56,4511,4721,360
BR7-04124,2015-08-15 04:55,4453,4853,400
BR7-04124,2015-08-16 14:02,4299,4848,549
BR7-04124,2015-08-17 04:51,4668,4859,191
BR7-04124,2015-08-18 09:35,4642,4823,181
BR7-04124,2015-08-19 04:53,4411,4846,435
BR7-04124,2015-08-20 04:54,4828,4808,-20
BR7-04124,2015-08-21 10:47,4089,4071,-18
BR7-04124,2015-08-21 15:56,4043,4036,-7
BR7-04124,2015-08-22 04:50,4031,4024,-7
BR7-04124,2015-08-23 14:00,4594,4849,255
BR7-04124,2015-08-24 08:52,4667,4855,188
BR7-04124,2015-08-25 04:52,4592,4845,253
BR7-04124,2015-08-26 04:54,4494,4850,356
BR7-04124,2015-08-27 04:54,4487,4854,367
BR7-04131,2015-07-17 14:19,4927,4927,0
BR7-04131,2015-07-18 04:51,4885,4885,0
BR7-04131,2015-07-19 04:48,4811,4864,53
BR7-04131,2015-07-20 04:50,4789,4862,73
BR7-04131,2015-07-21 04:48,4785,4865,80
BR7-04131,2015-07-22 04:55,4789,4865,76
BR7-04131,2015-07-23 04:55,4787,4863,76
BR7-04131,2015-07-24 04:58,4777,4864,87
BR7-04131,2015-07-25 04:50,4787,4862,75
BR7-04131,2015-07-26 04:57,4768,4861,93
BR7-04131,2015-07-27 04:55,4774,4864,90
BR7-04131,2015-07-28 04:45,4763,4864,101
BR7-04131,2015-07-29 04:53,4755,4859,104
BR7-04131,2015-07-30 04:57,4747,4857,110
BR7-04131,2015-07-31 04:58,4740,4854,114
BR7-04131,2015-08-01 04:43,4719,4860,141
BR7-04131,2015-08-02 04:42,4720,4858,138
BR7-04131,2015-08-03 04:43,4682,4857,175
BR7-04131,2015-08-04 04:43,4652,4850,198
BR7-04131,2015-08-05 05:20,4626,4859,233
BR7-04131,2015-08-06 05:17,4594,4852,258
BR7-04131,2015-08-07 04:42,4607,4841,234
BR7-04131,2015-08-08 04:43,4569,4850,281
BR7-04131,2015-08-09 04:43,4580,4858,278
BR7-04131,2015-08-10 11:51,4458,4860,402
BR7-04131,2015-08-11 04:45,4695,4861,166
BR7-04131,2015-08-12 04:50,4530,4858,328
BR7-04131,2015-08-13 04:40,4526,4852,326
BR7-04131,2015-08-14 04:40,4526,4859,333
BR7-04131,2015-08-15 04:40,4582,4858,276
BR7-04131,2015-08-16 13:44,4328,4850,522
BR7-04131,2015-08-17 04:39,4722,4860,138
BR7-04131,2015-08-18 09:19,4574,4821,247
BR7-04131,2015-08-19 04:40,4592,4857,265
BR7-04131,2015-08-20 04:40,4525,4846,321
BR7-04131,2015-08-21 10:30,4437,4434,-3
BR7-04131,2015-08-21 15:37,4313,4859,546
BR7-04131,2015-08-22 04:39,4773,4862,89
BR7-04131,2015-08-23 13:43,4363,4346,-17
BR7-04131,2015-08-24 08:38,4125,4837,712
BR7-04131,2015-08-25 04:39,4702,4688,-14
BR7-04131,2015-08-26 04:40,4443,4850,407
BR7-04131,2015-08-27 04:40,4554,4860,306
BR7-04132,2015-07-17 14:23,4903,4903,0
BR7-04132,2015-07-18 04:54,4854,4862,8
BR7-04132,2015-07-19 04:52,4777,4860,83
BR7-04132,2015-07-20 04:54,4772,4861,89
BR7-04132,2015-07-21 04:52,4771,4863,92
BR7-04132,2015-07-22 04:59,4772,4863,91
BR7-04132,2015-07-23 04:59,4752,4861,109
BR7-04132,2015-07-24 05:02,4741,4863,122
BR7-04132,2015-07-25 04:55,4755,4862,107
BR7-04132,2015-07-26 05:01,4733,4860,127
BR7-04132,2015-07-27 05:00,4741,4864,123
BR7-04132,2015-07-28 04:49,4753,4865,112
BR7-04132,2015-07-29 04:58,4715,4854,139
BR7-04132,2015-07-30 05:02,4704,4851,147
BR7-04132,2015-07-31 05:03,4700,4854,154
BR7-04132,2015-08-01 04:48,4667,4857,190
BR7-04132,2015-08-02 04:47,4672,4856,184
BR7-04132,2015-08-03 04:48,4621,4861,240
BR7-04132,2015-08-04 04:48,4594,4848,254
BR7-04132,2015-08-05 05:26,4581,4857,276
BR7-04132,2015-08-06 05:23,4594,4858,264
BR7-04132,2015-08-07 04:48,4562,4838,276
BR7-04132,2015-08-08 04:49,4500,4845,345
BR7-04132,2015-08-09 04:49,4525,4857,332
BR7-04132,2015-08-10 11:58,4380,4856,476
BR7-04132,2015-08-11 04:51,4657,4860,203
BR7-04132,2015-08-12 04:56,4511,4853,342
BR7-04132,2015-08-13 04:46,4462,4849,387
BR7-04132,2015-08-14 04:47,4441,4860,419
BR7-04132,2015-08-15 04:46,4488,4857,369
BR7-04132,2015-08-16 13:51,4250,4853,603
BR7-04132,2015-08-17 04:44,4693,4859,166
BR7-04132,2015-08-18 09:25,4459,4839,380
BR7-04132,2015-08-19 04:45,4591,4860,269
BR7-04132,2015-08-20 04:45,4505,4841,336
BR7-04132,2015-08-21 10:37,4368,4367,-1
BR7-04132,2015-08-21 15:45,4228,4844,616
BR7-04132,2015-08-22 04:43,4755,4861,106
BR7-04132,2015-08-23 13:49,4360,4841,481
BR7-04132,2015-08-24 08:44,4606,4855,249
BR7-04132,2015-08-25 04:44,4588,4851,263
BR7-04132,2015-08-26 04:46,4541,4850,309
BR7-04132,2015-08-27 04:45,4528,4858,330
BR7-04133,2015-07-17 14:26,4819,4866,47
BR7-04133,2015-07-18 04:58,4825,4863,38
BR7-04133,2015-07-19 04:56,4785,4863,78
BR7-04133,2015-07-20 04:59,4782,4862,80
BR7-04133,2015-07-21 04:56,4784,4864,80
BR7-04133,2015-07-22 05:03,4785,4866,81
BR7-04133,2015-07-23 05:04,4771,4862,91
BR7-04133,2015-07-24 05:07,4755,4861,106
BR7-04133,2015-07-25 04:59,4786,4863,77
BR7-04133,2015-07-26 05:06,4760,4855,95
BR7-04133,2015-07-27 05:04,4756,4865,109
BR7-04133,2015-07-28 04:54,4760,4862,102
BR7-04133,2015-07-29 05:02,4735,4857,122
BR7-04133,2015-07-30 05:07,4733,4857,124
BR7-04133,2015-07-31 05:08,4737,4854,117
BR7-04133,2015-08-01 04:53,4697,4858,161
BR7-04133,2015-08-02 04:53,4725,4855,130
BR7-04133,2015-08-03 04:54,4682,4853,171
BR7-04133,2015-08-04 04:54,4628,4837,209
BR7-04133,2015-08-05 05:32,4627,4858,231
BR7-04133,2015-08-06 05:29,4634,4853,219
BR7-04133,2015-08-07 04:54,4604,4842,238
BR7-04133,2015-08-08 04:55,4546,4853,307
BR7-04133,2015-08-09 04:55,4547,4855,308
BR7-04133,2015-08-10 12:05,4473,4853,380
BR7-04133,2015-08-11 04:56,4677,4860,183
BR7-04133,2015-08-12 05:02,4528,4852,324
BR7-04133,2015-08-13 04:53,4504,4846,342
BR7-04133,2015-08-14 04:53,4500,4850,350
BR7-04133,2015-08-15 04:51,4444,4848,404
BR7-04133,2015-08-16 13:58,4319,4849,530
BR7-04133,2015-08-17 04:49,4666,4861,195
BR7-04133,2015-08-18 09:31,4410,4822,412
BR7-04133,2015-08-19 04:50,4583,4855,272
BR7-04133,2015-08-20 04:51,4518,4835,317
BR7-04133,2015-08-21 10:43,4329,4322,-7
BR7-04133,2015-08-21 15:52,4203,4845,642
BR7-04133,2015-08-22 04:47,4764,4853,89
BR7-04133,2015-08-23 13:56,4325,4821,496
BR7-04133,2015-08-24 08:49,4600,4841,241
BR7-04133,2015-08-25 04:49,4557,4835,278
BR7-04133,2015-08-26 04:51,4538,4826,288
BR7-04133,2015-08-27 04:51,4521,4837,316
BR7-04134,2015-07-17 14:30,4898,4898,0
BR7-04134,2015-07-18 05:01,4856,4863,7
BR7-04134,2015-07-19 05:00,4788,4864,76
BR7-04134,2015-07-20 05:03,4786,4867,81
BR7-04134,2015-07-21 05:01,4793,4864,71
BR7-04134,2015-07-22 05:08,4791,4863,72
BR7-04134,2015-07-23 05:08,4782,4862,80
BR7-04134,2015-07-24 05:11,4778,4865,87
BR7-04134,2015-07-25 05:03,4793,4864,71
BR7-04134,2015-07-26 05:11,4774,4863,89
BR7-04134,2015-07-27 05:09,4781,4866,85
BR7-04134,2015-07-28 04:58,4773,4865,92
BR7-04134,2015-07-29 05:07,4756,4859,103
BR7-04134,2015-07-30 05:12,4749,4860,111
BR7-04134,2015-07-31 05:13,4741,4855,114
BR7-04134,2015-08-01 04:58,4727,4859,132
BR7-04134,2015-08-02 04:58,4729,4861,132
BR7-04134,2015-08-03 05:00,4702,4861,159
BR7-04134,2015-08-04 05:00,4678,4852,174
BR7-04134,2015-08-05 05:38,4696,4856,160
BR7-04134,2015-08-06 05:35,4684,4856,172
BR7-04134,2015-08-07 05:00,4640,4850,210
BR7-04134,2015-08-08 05:01,4646,4853,207
BR7-04134,2015-08-09 05:01,4646,4861,215
BR7-04134,2015-08-10 12:12,4559,4846,287
BR7-04134,2015-08-11 05:01,4687,4857,170
BR7-04134,2015-08-12 05:08,4591,4853,262
BR7-04134,2015-08-13 04:59,4552,4852,300
BR7-04134,2015-08-14 04:59,4552,4854,302
BR7-04134,2015-08-15 04:58,4590,4854,264
BR7-04134,2015-08-16 14:06,4319,4848,529
