"","BR_code","plant","date_time","start_wt","end_wt","diff_wt","spore","rep","plant_name","ASSYST","dpi","ravg","cumsum","mean_ravg","lt_max_bool","lt_max_day"
"472","BR7-01133","1","2015/8/26 00:00:00",4579,4853,274,"3","3","OSR Cracker","Sheff-001",51,258,10956,436.555555555556,TRUE,18
"473","BR7-01133","1","2015/8/27 00:00:00",4579,4857,278,"3","3","OSR Cracker","Sheff-001",52,NA,11234,436.555555555556,NA,18
"474","BR7-01134","1","2015/7/17 00:00:00",4947,4947,0,"3","4","OSR Cracker","Sheff-001",11,NA,0,391.611111111111,NA,23
"475","BR7-01134","1","2015/7/18 00:00:00",4890,4890,0,"3","4","OSR Cracker","Sheff-001",12,25.6666666666667,0,391.611111111111,TRUE,23
"476","BR7-01134","1","2015/7/19 00:00:00",4786,4863,77,"3","4","OSR Cracker","Sheff-001",13,60.6666666666667,77,391.611111111111,TRUE,23
"477","BR7-01134","1","2015/7/20 00:00:00",4757,4862,105,"3","4","OSR Cracker","Sheff-001",14,98.6666666666667,182,391.611111111111,TRUE,23
"478","BR7-01134","1","2015/7/21 00:00:00",4748,4862,114,"3","4","OSR Cracker","Sheff-001",15,111.333333333333,296,391.611111111111,TRUE,23
"479","BR7-01134","1","2015/7/22 00:00:00",4749,4864,115,"3","4","OSR Cracker","Sheff-001",16,121,411,391.611111111111,TRUE,23
"480","BR7-01134","1","2015/7/23 00:00:00",4726,4860,134,"3","4","OSR Cracker","Sheff-001",17,136.333333333333,545,391.611111111111,TRUE,23
"481","BR7-01134","1","2015/7/24 00:00:00",4703,4863,160,"3","4","OSR Cracker","Sheff-001",18,137,705,391.611111111111,TRUE,23
"482","BR7-01134","1","2015/7/25 00:00:00",4743,4860,117,"3","4","OSR Cracker","Sheff-001",19,144.666666666667,822,391.611111111111,TRUE,23
"483","BR7-01134","1","2015/7/26 00:00:00",4694,4851,157,"3","4","OSR Cracker","Sheff-001",20,152,979,391.611111111111,TRUE,23
"484","BR7-01134","1","2015/7/27 00:00:00",4679,4861,182,"3","4","OSR Cracker","Sheff-001",21,166,1161,391.611111111111,TRUE,23
"485","BR7-01134","1","2015/7/28 00:00:00",4704,4863,159,"3","4","OSR Cracker","Sheff-001",22,180.666666666667,1320,391.611111111111,TRUE,23
"486","BR7-01134","1","2015/7/29 00:00:00",4653,4854,201,"3","4","OSR Cracker","Sheff-001",23,191,1521,391.611111111111,TRUE,23
"487","BR7-01134","1","2015/7/30 00:00:00",4641,4854,213,"3","4","OSR Cracker","Sheff-001",24,211.333333333333,1734,391.611111111111,TRUE,23
"488","BR7-01134","1","2015/7/31 00:00:00",4625,4845,220,"3","4","OSR Cracker","Sheff-001",25,232.666666666667,1954,391.611111111111,TRUE,23
"489","BR7-01134","1","2015/8/1 00:00:00",4589,4854,265,"3","4","OSR Cracker","Sheff-001",26,248.666666666667,2219,391.611111111111,TRUE,23
"490","BR7-01134","1","2015/8/2 00:00:00",4588,4849,261,"3","4","OSR Cracker","Sheff-001",27,289,2480,391.611111111111,TRUE,23
"491","BR7-01134","1","2015/8/3 00:00:00",4514,4855,341,"3","4","OSR Cracker","Sheff-001",28,324.333333333333,2821,391.611111111111,TRUE,23
"492","BR7-01134","1","2015/8/4 00:00:00",4472,4843,371,"3","4","OSR Cracker","Sheff-001",29,352.333333333333,3192,391.611111111111,TRUE,23
"493","BR7-01134","1","2015/8/5 00:00:00",4503,4848,345,"3","4","OSR Cracker","Sheff-001",30,347,3537,391.611111111111,TRUE,23
"494","BR7-01134","1","2015/8/6 00:00:00",4523,4848,325,"3","4","OSR Cracker","Sheff-001",31,330.666666666667,3862,391.611111111111,TRUE,23
"495","BR7-01134","1","2015/8/7 00:00:00",4510,4832,322,"3","4","OSR Cracker","Sheff-001",32,337.333333333333,4184,391.611111111111,TRUE,23
"496","BR7-01134","1","2015/8/8 00:00:00",4482,4847,365,"3","4","OSR Cracker","Sheff-001",33,347.666666666667,4549,391.611111111111,TRUE,23
"497","BR7-01134","1","2015/8/9 00:00:00",4500,4856,356,"3","4","OSR Cracker","Sheff-001",34,417.333333333333,4905,391.611111111111,FALSE,23
"498","BR7-01134","1","2015/8/10 00:00:00",4324,4855,531,"3","4","OSR Cracker","Sheff-001",35,366,5436,391.611111111111,FALSE,23
"499","BR7-01134","1","2015/8/11 00:00:00",4644,4855,211,"3","4","OSR Cracker","Sheff-001",36,367.666666666667,5647,391.611111111111,FALSE,23
"500","BR7-01134","1","2015/8/12 00:00:00",4491,4852,361,"3","4","OSR Cracker","Sheff-001",37,325.666666666667,6008,391.611111111111,TRUE,23
"501","BR7-01134","1","2015/8/13 00:00:00",4441,4846,405,"3","4","OSR Cracker","Sheff-001",38,387.666666666667,6413,391.611111111111,FALSE,23
"502","BR7-01134","1","2015/8/14 00:00:00",4455,4852,397,"3","4","OSR Cracker","Sheff-001",39,386.333333333333,6810,391.611111111111,FALSE,23
"503","BR7-01134","1","2015/8/15 00:00:00",4495,4852,357,"3","4","OSR Cracker","Sheff-001",40,424.666666666667,7167,391.611111111111,FALSE,23
"504","BR7-01134","1","2015/8/16 00:00:00",4330,4850,520,"3","4","OSR Cracker","Sheff-001",41,350,7687,391.611111111111,TRUE,23
"505","BR7-01134","1","2015/8/17 00:00:00",4680,4853,173,"3","4","OSR Cracker","Sheff-001",42,346,7860,391.611111111111,TRUE,23
"506","BR7-01134","1","2015/8/18 00:00:00",4486,4831,345,"3","4","OSR Cracker","Sheff-001",43,248,8205,391.611111111111,TRUE,23
"507","BR7-01134","1","2015/8/19 00:00:00",4629,4855,226,"3","4","OSR Cracker","Sheff-001",44,281.666666666667,8431,391.611111111111,TRUE,23
"508","BR7-01134","1","2015/8/20 00:00:00",4563,4837,274,"3","4","OSR Cracker","Sheff-001",45,163,8705,391.611111111111,TRUE,23
"509","BR7-01134","1","2015/8/21 00:00:00",4385,4374,-11,"3","4","OSR Cracker","Sheff-001",46,276,8694,391.611111111111,TRUE,23
"510","BR7-01134","1","2015/8/21 00:00:00",4260,4825,565,"3","4","OSR Cracker","Sheff-001",46,217,9259,391.611111111111,TRUE,23
"511","BR7-01134","1","2015/8/22 00:00:00",4757,4854,97,"3","4","OSR Cracker","Sheff-001",47,359,9356,391.611111111111,FALSE,23
"512","BR7-01134","1","2015/8/23 00:00:00",4412,4827,415,"3","4","OSR Cracker","Sheff-001",48,206.333333333333,9771,391.611111111111,TRUE,23
"513","BR7-01134","1","2015/8/24 00:00:00",4743,4850,107,"3","4","OSR Cracker","Sheff-001",49,161,9878,391.611111111111,TRUE,23
"514","BR7-01134","1","2015/8/25 00:00:00",4791,4752,-39,"3","4","OSR Cracker","Sheff-001",50,11.6666666666667,9839,391.611111111111,TRUE,23
"515","BR7-01134","1","2015/8/26 00:00:00",4486,4453,-33,"3","4","OSR Cracker","Sheff-001",51,99.6666666666667,9806,391.611111111111,TRUE,23
"516","BR7-01134","1","2015/8/27 00:00:00",4483,4854,371,"3","4","OSR Cracker","Sheff-001",52,NA,10177,391.611111111111,NA,23
"517","BR7-02111","2","2015/7/17 00:00:00",4886,4886,0,"1","1","OSR Temple","Sheff-002",11,NA,0,440.611111111111,NA,23
"518","BR7-02111","2","2015/7/18 00:00:00",4846,4864,18,"1","1","OSR Temple","Sheff-002",12,30,18,440.611111111111,TRUE,23
"519","BR7-02111","2","2015/7/19 00:00:00",4793,4865,72,"1","1","OSR Temple","Sheff-002",13,55.3333333333333,90,440.611111111111,TRUE,23
"520","BR7-02111","2","2015/7/20 00:00:00",4788,4864,76,"1","1","OSR Temple","Sheff-002",14,75,166,440.611111111111,TRUE,23
"521","BR7-02111","2","2015/7/21 00:00:00",4787,4864,77,"1","1","OSR Temple","Sheff-002",15,78.6666666666667,243,440.611111111111,TRUE,23
"522","BR7-02111","2","2015/7/22 00:00:00",4783,4866,83,"1","1","OSR Temple","Sheff-002",16,80.3333333333333,326,440.611111111111,TRUE,23
"523","BR7-02111","2","2015/7/23 00:00:00",4780,4861,81,"1","1","OSR Temple","Sheff-002",17,89,407,440.611111111111,TRUE,23
"524","BR7-02111","2","2015/7/24 00:00:00",4763,4866,103,"1","1","OSR Temple","Sheff-002",18,92,510,440.611111111111,TRUE,23
"525","BR7-02111","2","2015/7/25 00:00:00",4773,4865,92,"1","1","OSR Temple","Sheff-002",19,101.666666666667,602,440.611111111111,TRUE,23
"526","BR7-02111","2","2015/7/26 00:00:00",4747,4857,110,"1","1","OSR Temple","Sheff-002",20,108.666666666667,712,440.611111111111,TRUE,23
"527","BR7-02111","2","2015/7/27 00:00:00",4740,4864,124,"1","1","OSR Temple","Sheff-002",21,125.333333333333,836,440.611111111111,TRUE,23
"528","BR7-02111","2","2015/7/28 00:00:00",4721,4863,142,"1","1","OSR Temple","Sheff-002",22,137.666666666667,978,440.611111111111,TRUE,23
"529","BR7-02111","2","2015/7/29 00:00:00",4708,4855,147,"1","1","OSR Temple","Sheff-002",23,154,1125,440.611111111111,TRUE,23
"530","BR7-02111","2","2015/7/30 00:00:00",4683,4856,173,"1","1","OSR Temple","Sheff-002",24,167.666666666667,1298,440.611111111111,TRUE,23
"531","BR7-02111","2","2015/7/31 00:00:00",4667,4850,183,"1","1","OSR Temple","Sheff-002",25,198.333333333333,1481,440.611111111111,TRUE,23
"532","BR7-02111","2","2015/8/1 00:00:00",4618,4857,239,"1","1","OSR Temple","Sheff-002",26,221.666666666667,1720,440.611111111111,TRUE,23
"533","BR7-02111","2","2015/8/2 00:00:00",4611,4854,243,"1","1","OSR Temple","Sheff-002",27,265.666666666667,1963,440.611111111111,TRUE,23
"534","BR7-02111","2","2015/8/3 00:00:00",4542,4857,315,"1","1","OSR Temple","Sheff-002",28,300,2278,440.611111111111,TRUE,23
"535","BR7-02111","2","2015/8/4 00:00:00",4497,4839,342,"1","1","OSR Temple","Sheff-002",29,346.333333333333,2620,440.611111111111,TRUE,23
"536","BR7-02111","2","2015/8/5 00:00:00",4475,4857,382,"1","1","OSR Temple","Sheff-002",30,362.333333333333,3002,440.611111111111,TRUE,23
"537","BR7-02111","2","2015/8/6 00:00:00",4490,4853,363,"1","1","OSR Temple","Sheff-002",31,354.333333333333,3365,440.611111111111,TRUE,23
"538","BR7-02111","2","2015/8/7 00:00:00",4515,4833,318,"1","1","OSR Temple","Sheff-002",32,363.666666666667,3683,440.611111111111,TRUE,23
"539","BR7-02111","2","2015/8/8 00:00:00",4437,4847,410,"1","1","OSR Temple","Sheff-002",33,375,4093,440.611111111111,TRUE,23
"540","BR7-02111","2","2015/8/9 00:00:00",4460,4857,397,"1","1","OSR Temple","Sheff-002",34,460,4490,440.611111111111,FALSE,23
"541","BR7-02111","2","2015/8/10 00:00:00",4281,4854,573,"1","1","OSR Temple","Sheff-002",35,407.666666666667,5063,440.611111111111,FALSE,23
"542","BR7-02111","2","2015/8/11 00:00:00",4603,4856,253,"1","1","OSR Temple","Sheff-002",36,425.333333333333,5316,440.611111111111,FALSE,23
"543","BR7-02111","2","2015/8/12 00:00:00",4402,4852,450,"1","1","OSR Temple","Sheff-002",37,377,5766,440.611111111111,TRUE,23
"544","BR7-02111","2","2015/8/13 00:00:00",4418,4846,428,"1","1","OSR Temple","Sheff-002",38,442.666666666667,6194,440.611111111111,FALSE,23
"545","BR7-02111","2","2015/8/14 00:00:00",4405,4855,450,"1","1","OSR Temple","Sheff-002",39,422.666666666667,6644,440.611111111111,FALSE,23
"546","BR7-02111","2","2015/8/15 00:00:00",4463,4853,390,"1","1","OSR Temple","Sheff-002",40,485.333333333333,7034,440.611111111111,FALSE,23
"547","BR7-02111","2","2015/8/16 00:00:00",4241,4857,616,"1","1","OSR Temple","Sheff-002",41,389.666666666667,7650,440.611111111111,TRUE,23
"548","BR7-02111","2","2015/8/17 00:00:00",4697,4860,163,"1","1","OSR Temple","Sheff-002",42,392.333333333333,7813,440.611111111111,TRUE,23
"549","BR7-02111","2","2015/8/18 00:00:00",4441,4839,398,"1","1","OSR Temple","Sheff-002",43,269.333333333333,8211,440.611111111111,TRUE,23
"550","BR7-02111","2","2015/8/19 00:00:00",4609,4856,247,"1","1","OSR Temple","Sheff-002",44,320.333333333333,8458,440.611111111111,TRUE,23
"551","BR7-02111","2","2015/8/20 00:00:00",4524,4840,316,"1","1","OSR Temple","Sheff-002",45,187.333333333333,8774,440.611111111111,TRUE,23
"552","BR7-02111","2","2015/8/21 00:00:00",4392,4391,-1,"1","1","OSR Temple","Sheff-002",46,304,8773,440.611111111111,TRUE,23
"553","BR7-02111","2","2015/8/21 00:00:00",4252,4849,597,"1","1","OSR Temple","Sheff-002",46,236,9370,440.611111111111,TRUE,23
"554","BR7-02111","2","2015/8/22 00:00:00",4747,4859,112,"1","1","OSR Temple","Sheff-002",47,379,9482,440.611111111111,TRUE,23
"555","BR7-02111","2","2015/8/23 00:00:00",4412,4840,428,"1","1","OSR Temple","Sheff-002",48,259.333333333333,9910,440.611111111111,TRUE,23
"556","BR7-02111","2","2015/8/24 00:00:00",4619,4857,238,"1","1","OSR Temple","Sheff-002",49,290.333333333333,10148,440.611111111111,TRUE,23
"557","BR7-02111","2","2015/8/25 00:00:00",4645,4850,205,"1","1","OSR Temple","Sheff-002",50,231,10353,440.611111111111,TRUE,23
"558","BR7-02111","2","2015/8/26 00:00:00",4602,4852,250,"1","1","OSR Temple","Sheff-002",51,232,10603,440.611111111111,TRUE,23
"559","BR7-02111","2","2015/8/27 00:00:00",4620,4861,241,"1","1","OSR Temple","Sheff-002",52,NA,10844,440.611111111111,NA,23
"560","BR7-02112","2","2015/7/17 00:00:00",4832,4865,33,"1","2","OSR Temple","Sheff-002",11,NA,33,422.5,NA,23
"561","BR7-02112","2","2015/7/18 00:00:00",4819,4863,44,"1","2","OSR Temple","Sheff-002",12,55,77,422.5,TRUE,23
"562","BR7-02112","2","2015/7/19 00:00:00",4775,4863,88,"1","2","OSR Temple","Sheff-002",13,74.6666666666667,165,422.5,TRUE,23
"563","BR7-02112","2","2015/7/20 00:00:00",4770,4862,92,"1","2","OSR Temple","Sheff-002",14,92,257,422.5,TRUE,23
"564","BR7-02112","2","2015/7/21 00:00:00",4767,4863,96,"1","2","OSR Temple","Sheff-002",15,95.6666666666667,353,422.5,TRUE,23
"565","BR7-02112","2","2015/7/22 00:00:00",4766,4865,99,"1","2","OSR Temple","Sheff-002",16,103.333333333333,452,422.5,TRUE,23
"566","BR7-02112","2","2015/7/23 00:00:00",4744,4859,115,"1","2","OSR Temple","Sheff-002",17,118.666666666667,567,422.5,TRUE,23
"567","BR7-02112","2","2015/7/24 00:00:00",4721,4863,142,"1","2","OSR Temple","Sheff-002",18,126.666666666667,709,422.5,TRUE,23
"568","BR7-02112","2","2015/7/25 00:00:00",4739,4862,123,"1","2","OSR Temple","Sheff-002",19,137.333333333333,832,422.5,TRUE,23
"569","BR7-02112","2","2015/7/26 00:00:00",4713,4860,147,"1","2","OSR Temple","Sheff-002",20,137.666666666667,979,422.5,TRUE,23
"570","BR7-02112","2","2015/7/27 00:00:00",4722,4865,143,"1","2","OSR Temple","Sheff-002",21,141,1122,422.5,TRUE,23
"571","BR7-02112","2","2015/7/28 00:00:00",4731,4864,133,"1","2","OSR Temple","Sheff-002",22,148,1255,422.5,TRUE,23
"572","BR7-02112","2","2015/7/29 00:00:00",4685,4853,168,"1","2","OSR Temple","Sheff-002",23,162.666666666667,1423,422.5,TRUE,23
"573","BR7-02112","2","2015/7/30 00:00:00",4670,4857,187,"1","2","OSR Temple","Sheff-002",24,179.666666666667,1610,422.5,TRUE,23
"574","BR7-02112","2","2015/7/31 00:00:00",4666,4850,184,"1","2","OSR Temple","Sheff-002",25,197,1794,422.5,TRUE,23
"575","BR7-02112","2","2015/8/1 00:00:00",4636,4856,220,"1","2","OSR Temple","Sheff-002",26,207.666666666667,2014,422.5,TRUE,23
"576","BR7-02112","2","2015/8/2 00:00:00",4634,4853,219,"1","2","OSR Temple","Sheff-002",27,242,2233,422.5,TRUE,23
"577","BR7-02112","2","2015/8/3 00:00:00",4570,4857,287,"1","2","OSR Temple","Sheff-002",28,266,2520,422.5,TRUE,23
"578","BR7-02112","2","2015/8/4 00:00:00",4550,4842,292,"1","2","OSR Temple","Sheff-002",29,296,2812,422.5,TRUE,23
"579","BR7-02112","2","2015/8/5 00:00:00",4552,4861,309,"1","2","OSR Temple","Sheff-002",30,294.333333333333,3121,422.5,TRUE,23
"580","BR7-02112","2","2015/8/6 00:00:00",4571,4853,282,"1","2","OSR Temple","Sheff-002",31,294,3403,422.5,TRUE,23
"581","BR7-02112","2","2015/8/7 00:00:00",4547,4838,291,"1","2","OSR Temple","Sheff-002",32,323.666666666667,3694,422.5,TRUE,23
"582","BR7-02112","2","2015/8/8 00:00:00",4451,4849,398,"1","2","OSR Temple","Sheff-002",33,353.333333333333,4092,422.5,TRUE,23
"583","BR7-02112","2","2015/8/9 00:00:00",4479,4850,371,"1","2","OSR Temple","Sheff-002",34,443,4463,422.5,FALSE,23
"584","BR7-02112","2","2015/8/10 00:00:00",4293,4853,560,"1","2","OSR Temple","Sheff-002",35,382.333333333333,5023,422.5,FALSE,23
"585","BR7-02112","2","2015/8/11 00:00:00",4640,4856,216,"1","2","OSR Temple","Sheff-002",36,394.333333333333,5239,422.5,FALSE,23
"586","BR7-02112","2","2015/8/12 00:00:00",4443,4850,407,"1","2","OSR Temple","Sheff-002",37,345,5646,422.5,TRUE,23
"587","BR7-02112","2","2015/8/13 00:00:00",4426,4838,412,"1","2","OSR Temple","Sheff-002",38,423.333333333333,6058,422.5,FALSE,23
"588","BR7-02112","2","2015/8/14 00:00:00",4399,4850,451,"1","2","OSR Temple","Sheff-002",39,420.666666666667,6509,422.5,FALSE,23
"589","BR7-02112","2","2015/8/15 00:00:00",4459,4858,399,"1","2","OSR Temple","Sheff-002",40,471.333333333333,6908,422.5,FALSE,23
"590","BR7-02112","2","2015/8/16 00:00:00",4294,4858,564,"1","2","OSR Temple","Sheff-002",41,377,7472,422.5,TRUE,23
"591","BR7-02112","2","2015/8/17 00:00:00",4690,4858,168,"1","2","OSR Temple","Sheff-002",42,357.333333333333,7640,422.5,TRUE,23
"592","BR7-02112","2","2015/8/18 00:00:00",4496,4836,340,"1","2","OSR Temple","Sheff-002",43,251,7980,422.5,TRUE,23
"593","BR7-02112","2","2015/8/19 00:00:00",4613,4858,245,"1","2","OSR Temple","Sheff-002",44,295.666666666667,8225,422.5,TRUE,23
"594","BR7-02112","2","2015/8/20 00:00:00",4541,4843,302,"1","2","OSR Temple","Sheff-002",45,182.666666666667,8527,422.5,TRUE,23
"595","BR7-02112","2","2015/8/21 00:00:00",4437,4438,1,"1","2","OSR Temple","Sheff-002",46,280.333333333333,8528,422.5,TRUE,23
"596","BR7-02112","2","2015/8/21 00:00:00",4316,4854,538,"1","2","OSR Temple","Sheff-002",46,212.333333333333,9066,422.5,TRUE,23
"597","BR7-02112","2","2015/8/22 00:00:00",4762,4860,98,"1","2","OSR Temple","Sheff-002",47,340.666666666667,9164,422.5,TRUE,23
"598","BR7-02112","2","2015/8/23 00:00:00",4456,4842,386,"1","2","OSR Temple","Sheff-002",48,227,9550,422.5,TRUE,23
"599","BR7-02112","2","2015/8/24 00:00:00",4660,4857,197,"1","2","OSR Temple","Sheff-002",49,259.333333333333,9747,422.5,TRUE,23
"600","BR7-02112","2","2015/8/25 00:00:00",4657,4852,195,"1","2","OSR Temple","Sheff-002",50,214.333333333333,9942,422.5,TRUE,23
"601","BR7-02112","2","2015/8/26 00:00:00",4599,4850,251,"1","2","OSR Temple","Sheff-002",51,237,10193,422.5,TRUE,23
"602","BR7-02112","2","2015/8/27 00:00:00",4598,4863,265,"1","2","OSR Temple","Sheff-002",52,NA,10458,422.5,NA,23
"603","BR7-02113","2","2015/7/17 00:00:00",4858,4863,5,"1","3","OSR Temple","Sheff-002",11,NA,5,411.277777777778,NA,23
"604","BR7-02113","2","2015/7/18 00:00:00",4819,4858,39,"1","3","OSR Temple","Sheff-002",12,45.6666666666667,44,411.277777777778,TRUE,23
"605","BR7-02113","2","2015/7/19 00:00:00",4769,4862,93,"1","3","OSR Temple","Sheff-002",13,74,137,411.277777777778,TRUE,23
"606","BR7-02113","2","2015/7/20 00:00:00",4771,4861,90,"1","3","OSR Temple","Sheff-002",14,91.3333333333333,227,411.277777777778,TRUE,23
"607","BR7-02113","2","2015/7/21 00:00:00",4770,4861,91,"1","3","OSR Temple","Sheff-002",15,92.6666666666667,318,411.277777777778,TRUE,23
"608","BR7-02113","2","2015/7/22 00:00:00",4766,4863,97,"1","3","OSR Temple","Sheff-002",16,99.6666666666667,415,411.277777777778,TRUE,23
"609","BR7-02113","2","2015/7/23 00:00:00",4747,4858,111,"1","3","OSR Temple","Sheff-002",17,115,526,411.277777777778,TRUE,23
"610","BR7-02113","2","2015/7/24 00:00:00",4724,4861,137,"1","3","OSR Temple","Sheff-002",18,115,663,411.277777777778,TRUE,23
"611","BR7-02113","2","2015/7/25 00:00:00",4766,4863,97,"1","3","OSR Temple","Sheff-002",19,127.333333333333,760,411.277777777778,TRUE,23
"612","BR7-02113","2","2015/7/26 00:00:00",4712,4860,148,"1","3","OSR Temple","Sheff-002",20,125.333333333333,908,411.277777777778,TRUE,23
"613","BR7-02113","2","2015/7/27 00:00:00",4733,4864,131,"1","3","OSR Temple","Sheff-002",21,140,1039,411.277777777778,TRUE,23
"614","BR7-02113","2","2015/7/28 00:00:00",4721,4862,141,"1","3","OSR Temple","Sheff-002",22,147,1180,411.277777777778,TRUE,23
"615","BR7-02113","2","2015/7/29 00:00:00",4685,4854,169,"1","3","OSR Temple","Sheff-002",23,166.666666666667,1349,411.277777777778,TRUE,23
"616","BR7-02113","2","2015/7/30 00:00:00",4663,4853,190,"1","3","OSR Temple","Sheff-002",24,184.333333333333,1539,411.277777777778,TRUE,23
"617","BR7-02113","2","2015/7/31 00:00:00",4658,4852,194,"1","3","OSR Temple","Sheff-002",25,206.666666666667,1733,411.277777777778,TRUE,23
"618","BR7-02113","2","2015/8/1 00:00:00",4618,4854,236,"1","3","OSR Temple","Sheff-002",26,219.666666666667,1969,411.277777777778,TRUE,23
"619","BR7-02113","2","2015/8/2 00:00:00",4629,4858,229,"1","3","OSR Temple","Sheff-002",27,255.666666666667,2198,411.277777777778,TRUE,23
"620","BR7-02113","2","2015/8/3 00:00:00",4552,4854,302,"1","3","OSR Temple","Sheff-002",28,289.333333333333,2500,411.277777777778,TRUE,23
"621","BR7-02113","2","2015/8/4 00:00:00",4506,4843,337,"1","3","OSR Temple","Sheff-002",29,325.666666666667,2837,411.277777777778,TRUE,23
"622","BR7-02113","2","2015/8/5 00:00:00",4517,4855,338,"1","3","OSR Temple","Sheff-002",30,330.666666666667,3175,411.277777777778,TRUE,23
"623","BR7-02113","2","2015/8/6 00:00:00",4537,4854,317,"1","3","OSR Temple","Sheff-002",31,320.666666666667,3492,411.277777777778,TRUE,23
"624","BR7-02113","2","2015/8/7 00:00:00",4530,4837,307,"1","3","OSR Temple","Sheff-002",32,333.333333333333,3799,411.277777777778,TRUE,23
"625","BR7-02113","2","2015/8/8 00:00:00",4468,4844,376,"1","3","OSR Temple","Sheff-002",33,350,4175,411.277777777778,TRUE,23
"626","BR7-02113","2","2015/8/9 00:00:00",4487,4854,367,"1","3","OSR Temple","Sheff-002",34,424.333333333333,4542,411.277777777778,FALSE,23
"627","BR7-02113","2","2015/8/10 00:00:00",4320,4850,530,"1","3","OSR Temple","Sheff-002",35,377.333333333333,5072,411.277777777778,FALSE,23
"628","BR7-02113","2","2015/8/11 00:00:00",4623,4858,235,"1","3","OSR Temple","Sheff-002",36,387.666666666667,5307,411.277777777778,FALSE,23
"629","BR7-02113","2","2015/8/12 00:00:00",4447,4845,398,"1","3","OSR Temple","Sheff-002",37,350.333333333333,5705,411.277777777778,TRUE,23
"630","BR7-02113","2","2015/8/13 00:00:00",4425,4843,418,"1","3","OSR Temple","Sheff-002",38,419,6123,411.277777777778,FALSE,23
"631","BR7-02113","2","2015/8/14 00:00:00",4418,4859,441,"1","3","OSR Temple","Sheff-002",39,409.666666666667,6564,411.277777777778,FALSE,23
"632","BR7-02113","2","2015/8/15 00:00:00",4487,4857,370,"1","3","OSR Temple","Sheff-002",40,439.333333333333,6934,411.277777777778,FALSE,23
"633","BR7-02113","2","2015/8/16 00:00:00",4344,4851,507,"1","3","OSR Temple","Sheff-002",41,353,7441,411.277777777778,TRUE,23
"634","BR7-02113","2","2015/8/17 00:00:00",4679,4861,182,"1","3","OSR Temple","Sheff-002",42,356.666666666667,7623,411.277777777778,TRUE,23
"635","BR7-02113","2","2015/8/18 00:00:00",4459,4840,381,"1","3","OSR Temple","Sheff-002",43,274.333333333333,8004,411.277777777778,TRUE,23
"636","BR7-02113","2","2015/8/19 00:00:00",4601,4861,260,"1","3","OSR Temple","Sheff-002",44,319.333333333333,8264,411.277777777778,TRUE,23
"637","BR7-02113","2","2015/8/20 00:00:00",4527,4844,317,"1","3","OSR Temple","Sheff-002",45,193,8581,411.277777777778,TRUE,23
"638","BR7-02113","2","2015/8/21 00:00:00",4384,4386,2,"1","3","OSR Temple","Sheff-002",46,302.666666666667,8583,411.277777777778,TRUE,23
"639","BR7-02113","2","2015/8/21 00:00:00",4255,4844,589,"1","3","OSR Temple","Sheff-002",46,236.333333333333,9172,411.277777777778,TRUE,23
"640","BR7-02113","2","2015/8/22 00:00:00",4743,4861,118,"1","3","OSR Temple","Sheff-002",47,387.666666666667,9290,411.277777777778,FALSE,23
"641","BR7-02113","2","2015/8/23 00:00:00",4387,4843,456,"1","3","OSR Temple","Sheff-002",48,267,9746,411.277777777778,TRUE,23
"642","BR7-02113","2","2015/8/24 00:00:00",4632,4859,227,"1","3","OSR Temple","Sheff-002",49,292.666666666667,9973,411.277777777778,TRUE,23
"643","BR7-02113","2","2015/8/25 00:00:00",4655,4850,195,"1","3","OSR Temple","Sheff-002",50,237.666666666667,10168,411.277777777778,TRUE,23
"644","BR7-02113","2","2015/8/26 00:00:00",4556,4847,291,"1","3","OSR Temple","Sheff-002",51,255,10459,411.277777777778,TRUE,23
"645","BR7-02113","2","2015/8/27 00:00:00",4577,4856,279,"1","3","OSR Temple","Sheff-002",52,NA,10738,411.277777777778,NA,23
"646","BR7-02114","2","2015/7/17 00:00:00",4882,4882,0,"1","4","OSR Temple","Sheff-002",11,NA,0,366.666666666667,NA,23
"647","BR7-02114","2","2015/7/18 00:00:00",4841,4862,21,"1","4","OSR Temple","Sheff-002",12,31.3333333333333,21,366.666666666667,TRUE,23
"648","BR7-02114","2","2015/7/19 00:00:00",4788,4861,73,"1","4","OSR Temple","Sheff-002",13,59.6666666666667,94,366.666666666667,TRUE,23
"649","BR7-02114","2","2015/7/20 00:00:00",4779,4864,85,"1","4","OSR Temple","Sheff-002",14,77.6666666666667,179,366.666666666667,TRUE,23
"650","BR7-02114","2","2015/7/21 00:00:00",4786,4861,75,"1","4","OSR Temple","Sheff-002",15,82.3333333333333,254,366.666666666667,TRUE,23
"651","BR7-02114","2","2015/7/22 00:00:00",4779,4866,87,"1","4","OSR Temple","Sheff-002",16,83,341,366.666666666667,TRUE,23
"652","BR7-02114","2","2015/7/23 00:00:00",4776,4863,87,"1","4","OSR Temple","Sheff-002",17,89,428,366.666666666667,TRUE,23
"653","BR7-02114","2","2015/7/24 00:00:00",4770,4863,93,"1","4","OSR Temple","Sheff-002",18,88.6666666666667,521,366.666666666667,TRUE,23
"654","BR7-02114","2","2015/7/25 00:00:00",4778,4864,86,"1","4","OSR Temple","Sheff-002",19,95,607,366.666666666667,TRUE,23
"655","BR7-02114","2","2015/7/26 00:00:00",4755,4861,106,"1","4","OSR Temple","Sheff-002",20,99.6666666666667,713,366.666666666667,TRUE,23
